real_estate_link,license_number,license_type,legal_form,arabic_trade_name,english_trade_name,license_start_date,license_expiry_date,activities,est_banning_status,area
https://eservices.ajmanded.ae/en/TradeLicense/License/087da579-d16b-4441-aaa2-679a4bb351e8,50982,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (علي الزبيدى),(REAL ESTATE INVESTMENT EST (ALI AL ZUBAIDI,16/04/2008,15/04/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/bffb5cd2-c7f4-409d-88f8-401e9da150da,50984,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (معصومه عليرضا مينو سرشت),(REAL ESTATE INVESTMENT EST (MASOOMEH ALIREZA MINOOSERESHT,16/04/2008,15/04/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/c4571f94-790c-4984-98a6-c238626696f3,50986,Investment License,Sole Establishment,مؤسسة العقارات الإستثمارية (الزبيدى مصطفى),(REAL ESTATE INVESTMENT EST ( AL ZUBAIDI MUSTAPHA,16/04/2008,15/04/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/0faabad8-7a03-476e-a507-a19430b11990,50988,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (امجد محمود خان عبد الرشيد خان),(REAL ESTATE INVESTMENT EST (AMJAD MAHMOOD KHANABDUL RASHEED,16/04/2008,15/04/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/78ec900e-f44e-45b3-bb72-9f69a478345b,50989,Investment License,Sole Establishment,مؤسسة العقارات الإستثمارية(شميم ارا حسين),(REAL ESTATEINVESTMENT EST(SHAMIM ARA HOSSAIN,16/04/2008,15/04/2009,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/c5e57b12-bc5a-4af8-bc0d-1c9c851bb264,50991,Investment License,Sole Establishment,مؤسسة العقارات الإستثمارية(محمد سليم صديقى),(REAL ESTATE INVESTMENT EST(MOHAMMADSALEEMSIDDIQUI,16/04/2008,15/04/2009,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/06f38fac-0054-44fa-b859-95de1646dddc,50992,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية(سيد نبى هاشمى),(REAL ESTATE INVESTMENT EST (SAID NABI HASHIMI,16/04/2008,15/04/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/9d8323b1-be4a-49ac-a82a-e06d8ce49d51,50994,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية(حسن حرتوش علوان),(REAL ESTATE INVESTMENT EST(HASAN HATROOSH AL WAN,16/04/2008,15/04/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/815b2d2b-4994-4c61-8747-979cc93c37f8,51008,Investment License,Sole Establishment,مؤسسة العقارات الإستثمارية(كريس كوشنفيس),(REAL ESTATE INVESTMENT EST(CYRUS KHOSHNEVIS,20/04/2008,19/04/2009,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/71e30f57-5669-4f0c-a18c-849835aaf646,51009,Investment License,Sole Establishment,مؤسسة العقارات الإستثمارية (بيرام عصمت على),(REAL ESTATE INVESTMENT EST (BAYRAM ISMET ALI,20/04/2008,19/04/2009,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/d1025100-aea6-464d-b00d-9ca09746cd55,51022,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية(شيش جنترا حاجى يونس جنترا),(REAL ESTATE INVESTMENT EST (SHEESH GANTRA HAJI YOUNUS GANATRA,21/04/2008,20/04/2009,['Private Funds Investment'],Unprohibited,Rashideya1
https://eservices.ajmanded.ae/en/TradeLicense/License/4ff87523-7c16-40d9-a00b-fb35de4e1e8a,51048,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (ساهرة مجاهد خان),(REAL ESTATE INVESTMENT EST (SAHER MUJAHID KHAN,21/04/2008,20/08/2009,['Private Funds Investment'],Unprohibited,Rashideya1
https://eservices.ajmanded.ae/en/TradeLicense/License/0ce68294-c4ab-465f-8d68-deb32aea1148,51049,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (نور الدين جمالى شيخ),(REAL ESTATE INVESTMENT EST (NOOR UDDIN JAMALI SHAIKH ALI,21/04/2008,20/04/2009,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/74b0f894-4a9e-4fc1-87b7-e819c871061e,51050,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (عثمان رحمن فضل الرحمن),(REAL ESTATE INVESTMENT EST (USMAN REHMAN FAZAL UR REHMAN,21/04/2008,20/04/2009,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/68a54497-17e2-432d-bb7a-c9d6d2e4248c,51051,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (سعيدة شاميلوفا),(REAL ESTATE INVESTMENT EST (SAIDA SHAMILOVA,21/04/2008,20/04/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/2daa8e48-f97c-4663-a100-93f9899d3c11,51052,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (محمد ماشى الطائى),(REAL ESTATE INVESTMENT EST (MOHAMAD MACHI ELTAI,21/04/2008,20/04/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/ea87cbf4-f6d4-4718-88f4-f2d74c0928cc,51053,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (علي عباس),(REAL ESTATE INVESTMENT EST (ALI ABBAS,21/04/2008,20/04/2009,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/45a976e5-52e1-4ecd-b115-7bf43332a6d7,51054,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (مجيد حميد ناصح),(REAL ESTATE INVESTMENT EST (MAGED H NASEH,21/04/2008,20/04/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/99ace212-5911-4c99-b153-e9ab90911ffb,51059,Trade License,Limited Liability Company,الاستاذ للخدمات العقارية /(ذ.م.م.),AL AUSTAZ REAL ESTATE SERVICES /L.L.C,09/04/2008,17/02/2014,['Land and Real Estate Purchase and Sale'],Unprohibited,Liwara1
https://eservices.ajmanded.ae/en/TradeLicense/License/85ab20b8-a1f1-46ca-9282-06084bed758e,51116,Trade License,Sole Establishment,مؤسسة العقارات الاستثمارية (رحمان جواد عجلان),(REAL ESTATE INVESTMENT EST (RAHMAN J AJLAN,28/04/2008,27/04/2009,['Private Funds Investment'],Unprohibited,Rashideya1
https://eservices.ajmanded.ae/en/TradeLicense/License/b9c610d5-5c4d-44b4-a764-ccd8e4def8ba,51152,Trade License,Sole Establishment,ديسنت للعقارات,DECENT REAL ESTATE,23/04/2008,21/07/2011,"['Land and Real Estate Purchase and Sale', 'Real Estate Lease and Management Services']",Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/e48f30ff-26fb-418f-bcf9-b8f9bf73b427,51155,Trade License,Sole Establishment,الحديدي للاستثمار العقاري,AL HADIDI REAL ESTATE INVESTMENT,30/04/2008,15/02/2026,['Real Estate Lease and Management Services'],Unprohibited,Liwara2
https://eservices.ajmanded.ae/en/TradeLicense/License/fb7a2ddf-ee37-47c4-9eac-7b5193d6d6a5,51192,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (محمد محمود محيسن),(REAL ESTATE INVESTMENST EST (MOHAMMED HAMMOOD MOHAISEN,04/05/2008,04/04/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/0a29a1c9-d39e-43cc-b072-a9f050483d44,51193,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (فاطمة هادي سعيد),(REAL ESTATE INVESTMENT EST. (FATMA H SAEID,04/05/2008,03/05/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/e6f0ceff-97af-4f48-8903-d4374da122d4,51194,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (مرتضى مهدى دباغي),(REAL ESTATE INVESTMENT EST.(MORTEZA MAHDI DABBAGHI NEZHAD,04/05/2008,03/05/2009,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/6c292784-a25f-42b8-9c1e-e569170c05ea,51195,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (محمد اكبر خان محمد),(REAL ESTATE INVESMENT EST (MUHAMMAD AKBAR KHAN MUHAMMAD,04/05/2008,03/05/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/3a3a14e8-ad1b-4e41-8fcd-738ce535002a,51196,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (شيراز محمد نور الدين),(REAL ESTATE INVESTMENT EST (SHIRAZ MOHAMMED NOOR DEEN,04/05/2008,03/05/2009,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/cc31bcc7-4aef-4049-90fc-3c463e7452c9,51197,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (عبداللطيف خودا بخش),(REAL ESTATE INVESTMENT EST. (ABDUK LATI KHUDA BAKSH,04/05/2008,03/05/2009,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/4848a582-f3e7-40d5-9d02-3d3f38f133f2,51198,Investment License,Sole Establishment,مؤسسة العقارات الإستثمارية ( بورى رانجا ريدى ),   (REAL ESTATE INVESTMENT EST (BURRI RANGA REDDY,04/05/2008,03/05/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/38c807a6-1c76-4254-bdd1-ecd491624009,51204,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (جوهر حسين خان),(REAL ESTATE INVESTMENT EST (GAUHAR HUSSAIN KHAN,04/05/2008,03/05/2009,['Private Funds Investment'],Unprohibited,Rashideya1
https://eservices.ajmanded.ae/en/TradeLicense/License/ca265084-f41d-4959-88db-d4ac07d8a3b8,51205,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (جمال ابراهيم علي),(REAL ESTATE INVESTMENT EST (JAMAL IBRAHIM ALI,04/05/2008,03/05/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/9c616b47-cc9c-4d7c-b035-1af8e3c13310,51206,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (علي عبدالرحيم علي عدلان),(REAL ESTATE INVESTMENT EST (ALI ABD ELRAHIM ALI ADLAN,04/05/2008,03/05/2009,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/f5b7598d-9667-4c34-a75d-1b13286f58bd,51207,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (محمد حسين اخوند ملا حسن),(REAL ESTATE INVESTMENT EST (MOHAMMAD HOSSEIN AKHOND AKHOND,04/05/2008,03/05/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/5f43d77c-757f-4de6-ab66-c608a4767b5b,51208,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (شمس الضحى علي رضا طاهر),(REAL ESTATE INVESTMENT EST (SHAMS AL DHOHA A R TAHIR,04/05/2008,03/05/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/54bc7596-dd9f-4738-b6a7-9b8374858f91,51209,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (زاهد حسين),(REAL ESTATE INVESTMENT EST (ZAHID HUSSAIN,04/05/2008,03/05/2009,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/547dfc34-e8d9-4250-b271-86188152ddca,51210,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (ليلوما عامر خان عامر مشتاق),(REAL ESTATE INVESTMENT EST (LAILOMAH AAMER KHAN AAMER MUSHTAQ,04/05/2008,03/05/2009,['Private Funds Investment'],Unprohibited,Rashideya1
https://eservices.ajmanded.ae/en/TradeLicense/License/b82b52cd-317b-4f6b-936d-51e4d8c653fc,51233,Trade License,Limited Liability Company,هومز أند استورز للعقارات ذ.م.م,HOMES AND STORES REAL ESTATE L.L.C,07/05/2008,14/07/2025,"['Land and Real Estate Purchase and Sale', 'Real Estate Lease and Management Services']",Unprohibited,Liwara1
https://eservices.ajmanded.ae/en/TradeLicense/License/ba5e8dfc-9d36-4cb9-95dc-4af426c23cf9,51303,Trade License,Sole Establishment,الحجاجي للعقارات,AL HAJJAJI REAL ESTATE,08/05/2008,04/11/2021,"['Land and Real Estate Purchase and Sale', 'Real Estate Lease and Management Services']",Unprohibited,Rashideya1
https://eservices.ajmanded.ae/en/TradeLicense/License/af135592-3fdc-41da-9286-023708de0d28,51316,Trade License,Sole Establishment,بلو مارين للخدمات العقارية,BLUE MARINE REAL ESTATE SERVICES,12/05/2008,11/05/2009,"['Land and Real Estate Purchase and Sale', 'Real Estate Lease and Management Services']",Unprohibited,Liwara1
https://eservices.ajmanded.ae/en/TradeLicense/License/d66005f9-6ee8-4df2-81cc-a6bdbd643ed6,51334,Trade License,Limited Liability Company,ريلاينس للعقارات (ذ.م.م.),RELIANCE REAL ESTATE /L.L.C,05/05/2008,03/08/2011,"['Land and Real Estate Purchase and Sale', 'Real Estate Lease and Management Services']",Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/24411142-3e6e-4b39-b8b6-92d0d8553d4b,51389,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (ازهار عزيز محمد),(REAL ESTATE INVESTMENT EST (AZHAR AZIZ MUHAMES,19/05/2008,18/05/2009,['Private Funds Investment'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/e66b8840-f5cf-4145-9ce2-e7adf15f90f8,51391,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (حسن سعادات منير سعادات علي),(REAL ESTATE INVESTMENT EST (HASSAN SAADAT MUNIR SAADAT ALI,19/05/2008,18/05/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/b512134d-6f14-467c-88fd-f0e360bd7197,51393,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (غلام عباس شوادرى بيرام ديتا),(REAL ESTATE INVESTMENT EST (GHULAM ABBAS CHAUDHRY PIRAM DITTA,19/05/2008,18/05/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/b01b7f9f-bcb1-4083-919d-2e8e579f0982,51394,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (مبارك زين العابدين مبارك),(REAL ESTATE INVESTMENT EST (MUBARAK ZAIN ELABDIN MUBARAK,19/05/2008,18/05/2009,['Private Funds Investment'],Unprohibited,Rashideya1
https://eservices.ajmanded.ae/en/TradeLicense/License/b6c49128-97a2-461d-9c86-104ba04517d8,51396,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (عبد الاله محمود محمد المشهداني),(REAL ESTATE INVESTMENT EST (ABDUL ILAH M MOHAMMED AL MASHDANI,12/05/2008,11/05/2009,['Private Funds Investment'],Unprohibited,Rashideya1
https://eservices.ajmanded.ae/en/TradeLicense/License/e423eecb-d559-4169-9559-a8155783577c,51398,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (علي جامع محمد),(REAL ESTATE INVESTMENT EST (ALI JAMAC MOHAMED,18/05/2008,17/05/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/dc7525ce-203d-451d-b13b-0413e489b17c,51400,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (دنيا اياد علوان),(REAL ESTATE INVESTMENT EST (DNUA A ALWAN,18/05/2008,17/05/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/8dfd9007-c930-4f72-84e4-97a323739f15,51401,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (اسيم احمد اس ام احمد),(REAL ESTATE INVESTMENT EST (ASIM AHMED S M AHMED,18/05/2008,17/05/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/bd9da53f-353b-4b79-b432-fc83f5bcb743,51403,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (محمد اهمير عبدالكريم),(REAL ESTATE INVESTMENT EST (MOHAMMAD AHMER ABDUL KARIM,18/05/2008,17/05/2009,['Private Funds Investment'],Unprohibited,Rashideya1
https://eservices.ajmanded.ae/en/TradeLicense/License/f465a7c8-b85f-4f49-b2ed-920bdb6de258,51404,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (نجيب علي نواب حيدر نواب),(REAL ESTATE INVESTMENT EST (NAJEEB ALI NAWAB HAIDER NAWAB,18/05/2008,17/05/2009,['Private Funds Investment'],Unprohibited,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/ed086ca1-a5a8-49aa-a803-b628a3dd4b7b,51405,Investment License,Sole Establishment,مؤسسة العقارات الاستثمارية (احمد محمد فتحى ابراهيم),(REAL ESTATE INVESTMENT EST (AHMED MOHAMED FATHI IBRAHIM,18/05/2008,17/05/2009,['Private Funds Investment'],Unprohibited,Rashideya2
